Date,Volume
"Aug 01, 2020","$27,410,067,336"
"Jul 31, 2020","$26,075,670,303"
"Jul 30, 2020","$23,160,469,766"
"Jul 29, 2020","$22,857,247,901"
"Jul 28, 2020","$24,617,249,715"
"Jul 27, 2020","$28,766,551,142"
"Jul 26, 2020","$35,359,749,590"
"Jul 25, 2020","$20,507,998,997"
"Jul 24, 2020","$16,610,070,933"
"Jul 23, 2020","$16,552,768,325"
"Jul 22, 2020","$18,146,399,002"
"Jul 21, 2020","$16,532,254,884"
"Jul 20, 2020","$18,069,581,956"
"Jul 19, 2020","$13,755,604,146"
"Jul 18, 2020","$12,939,002,784"
"Jul 17, 2020","$12,252,601,475"
"Jul 16, 2020","$13,944,570,749"
"Jul 15, 2020","$15,713,967,523"
"Jul 14, 2020","$15,844,731,575"
"Jul 13, 2020","$18,085,038,362"
"Jul 12, 2020","$17,519,821,266"
"Jul 11, 2020","$14,452,361,907"
"Jul 10, 2020","$13,249,910,444"
"Jul 09, 2020","$16,860,035,605"
"Jul 08, 2020","$18,000,702,524"
"Jul 07, 2020","$19,702,359,883"
"Jul 06, 2020","$13,839,652,595"
"Jul 05, 2020","$17,889,263,252"
"Jul 04, 2020","$12,903,406,143"
"Jul 03, 2020","$12,290,528,515"
"Jul 02, 2020","$13,078,970,999"
"Jul 01, 2020","$16,338,916,796"
"Jun 30, 2020","$15,971,550,355"
"Jun 29, 2020","$15,735,797,744"
"Jun 28, 2020","$16,460,547,078"
"Jun 27, 2020","$14,560,870,760"
"Jun 26, 2020","$17,273,093,144"
"Jun 25, 2020","$18,341,465,837"
"Jun 24, 2020","$18,616,048,626"
"Jun 23, 2020","$18,961,716,076"
"Jun 22, 2020","$17,006,433,272"
"Jun 21, 2020","$21,104,009,514"
"Jun 20, 2020","$15,324,301,169"
"Jun 19, 2020","$17,130,541,557"
"Jun 18, 2020","$19,632,223,107"
"Jun 17, 2020","$17,770,083,003"
"Jun 16, 2020","$20,177,709,879"
"Jun 15, 2020","$21,565,537,209"
"Jun 14, 2020","$26,699,704,768"
"Jun 13, 2020","$18,991,732,746"
"Jun 12, 2020","$17,564,322,315"
"Jun 11, 2020","$22,610,564,515"
"Jun 10, 2020","$30,247,143,440"
